"","Location","Food","Status"
"2900","Grocery Store","Cake/ Chocolate",0
"2901","Restaurant","Chicken/ Fried",0
"2902","Restaurant","Rice/ Unspecified/ Refried Beans/ Unspecified",1
"2903","Restaurant","Pork/ Bbq",1
"2904","Restaurant","Beef/ Unspecified/ Chicken/ Unspecified/ Potato/ Unspecified/ Meatloaf/ Unspecified",1
"2905","School/College/University","Ham/ Unspecified",0
"2906","Restaurant","Sandwich/ Hoagie",1
"2907","Restaurant","Chicken/ Bbq",0
"2908","Restaurant","Ceviche",1
"2909","Restaurant","Fried Rice/ Unspecified",1
"2910","Restaurant","Ground Beef/ Cheeseburger",1
"2911","Restaurant","Buffet",1
"2912","","Lemonade/ Unspecified",1
"2913","Fair/Festival","Cream Sauce/ Unspecified",1
"2914","Restaurant","Chili Sauce/ Unspecified/ Burrito/ Beef",0
"2915","","Ground Beef/ Hamburger",1
"2916","","Chicken/ Buffalo Wings",1
"2917","Restaurant","Spaghetti/ Unspecified",1
"2918","Restaurant","Multiple Foods",0
"2919","Catering Service","",1
"2920","Catering Service","",1
"2921","Restaurant","Eggs/ Unspecified/ Pork/ Chops/ Ham/ Unspecified",1
"2922","School/College/University","Burrito/ Unspecified",1
"2923","Office/Indoor Workplace","",1
"2924","Catering Service","",1
"2925","Nursing Home/Assisted Living Facility","",1
"2926","","",1
"2927","Private Home/Residence","Soup/ Ulua Head",1
"2928","Private Home/Residence","Fish/ Roi",0
"2929","Restaurant","Pizza/ Meat",1
"2930","Restaurant","Ground Beef/ Hamburger",1
"2931","Restaurant/ Catering Service","",1
"2932","Restaurant/ Private Home/Residence/ Catering Service","",0
"2933","Restaurant","",1
"2934","Catering Service","Pork/ Roasted",0
"2935","Restaurant","",1
"2936","School/College/University","Sausage/ Pork",0
"2937","School/College/University","",1
"2938","Restaurant","",1
"2939","Restaurant","",1
"2940","Restaurant","",1
"2941","","",1
"2942","Private Home/Residence","",0
"2943","Restaurant/ Private Home/Residence/ Grocery Store","",1
"2944","Restaurant","",0
"2945","Private Home/Residence/ Grocery Store","Liver/ Chicken",1
"2946","Restaurant","",1
"2947","Restaurant","Pizza/ Vegetable/ Chicken/ Buffalo Wings",1
"2948","Restaurant","",1
"2949","Restaurant","Pizza/ Meat And Vegetable",1
"2950","Restaurant","Seafood/ Other",1
"2951","Restaurant","",1
"2952","Restaurant","",1
"2953","Restaurant/ Grocery Store","",1
"2954","Restaurant","",1
"2955","Restaurant","",1
"2956","Restaurant","",1
"2957","Restaurant","",1
"2958","Restaurant","Sandwich/ Chicken",1
"2959","","Strawberries",1
"2960","Restaurant","Clams/ Fried/ Clams/ Steamed",1
"2961","Restaurant","Ground Beef/ Cheeseburger/ French Fries/ Lettuce/ Unspecified",1
"2962","Restaurant","",1
"2963","Restaurant","Chicken/ Other",1
"2964","Catering Service","",1
"2965","Restaurant","Spinach/ Unspecified/ Greek Salad",1
"2966","Restaurant","",1
"2967","Restaurant","",1
"2968","Restaurant","",1
"2969","Restaurant","Eggs/ Unspecified",1
"2970","","Seafood-Based Salad Unspecified",1
"2971","Restaurant/ Private Home/Residence","",1
"2972","Restaurant","Ice Cream/ Unspecified",1
"2973","Restaurant","Beef/ Chili",1
"2974","School/College/University","Ground Beef/ Unspecified",0
"2975","Restaurant","",1
"2976","","",1
"2977","","",1
"2978","","Ground Beef/ Hamburger",1
"2979","Restaurant/ Grocery Store/ School/College/University","Mung Bean Sprouts",1
"2980","","Orange Juice/ Unpasteurized",1
"2981","","",1
"2982","School/College/University","Ground Beef/ Cheeseburger",0
"2983","Catering Service","Multiple Foods",1
"2984","Restaurant","",1
"2985","Restaurant","",1
"2986","Catering Service","",0
"2987","Restaurant","",0
"2988","Restaurant","",1
"2989","Private Home/Residence/ Grocery Store","",1
"2990","Restaurant/ Private Home/Residence","",0
"2991","Restaurant","",1
"2992","Private Home/Residence","",1
"2993","Restaurant","Unknown Food",1
"2994","School/College/University","Taco/ Beef",1
"2995","Private Home/Residence/ Grocery Store/ School/College/University","Strawberries",1
"2996","School/College/University","Ground Beef/ Hamburger/ Gelatin/ Unspecified/ Multiple Foods",0
"2997","Restaurant","Ham/ Unspecified",1
"2998","Restaurant","",1
"2999","Restaurant","",1
"3000","Restaurant","",0
"3001","Restaurant","",1
"3002","Restaurant","",1
"3003","Restaurant","",1
"3004","Restaurant","Butter/ Bagels/ Iceberg Lettuce/ Unspecified",1
"3005","Restaurant","Salsa/ Unspecified/ Guacamole/ Unspecified",1
"3006","Restaurant","Chicken Fried Rice/ Chicken/ Unspecified",1
"3007","Restaurant","Oysters/ Raw",0
"3008","Restaurant","Vegetable Dip/ Unspecified",1
"3009","Restaurant","Noodles/ Unspecified",0
"3010","Restaurant","Chicken Salad",1
"3011","Restaurant","Multiple Foods",0
"3012","Restaurant","",0
"3013","Restaurant","Chicken/ Unspecified",1
"3014","School/College/University","Sandwich/ Tuna Salad/ Sandwich/ Chicken Salad",1
"3015","Restaurant","",1
"3016","Restaurant","Multiple Cheeses/ Unspecified/ Fruit Salad",1
"3017","Restaurant","",1
"3018","Restaurant","Liver/ Chicken",1
"3019","Restaurant","",1
"3020","Restaurant","",0
"3021","Restaurant","",1
"3022","Restaurant","",1
"3023","Restaurant","",1
"3024","Restaurant","Chicken/ Other",0
"3025","Restaurant","",1
"3026","Restaurant","",1
"3027","Restaurant","",0
"3028","Grocery Store","Chicken/ Unspecified",1
"3029","Restaurant","Salad Dressing/ Unspecified",0
"3030","Nursing Home/Assisted Living Facility","",1
"3031","Restaurant","Shrimp Cocktail",1
"3032","Restaurant","",0
"3033","Private Home/Residence","Turkey Loaf/ Shell Eggs/ Boiled Hard",1
"3034","Restaurant","Green Salad",0
"3035","Restaurant","Sandwich/ Submarine",0
"3036","Restaurant","Crab/ Unspecified",0
"3037","Restaurant","Pizza/ Unspecified/ Taco/ Beef",1
"3038","Restaurant","Chicken/ Unspecified",1
"3039","Restaurant","Pizza/ Meat",1
"3040","Private Home/Residence/ Religious Facility","Chicken/ Bbq",1
"3041","Private Home/Residence","Strawberries",1
"3042","Restaurant","Taco/ Beef",1
"3043","Restaurant","Pizza/ Unspecified/ Chicken/ Buffalo Wings",1
"3044","Restaurant","Ground Beef/ Cheeseburger",0
"3045","School/College/University","Orange Juice/ Unspecified",0
"3046","","Stir-Fry/ Unspecified",0
"3047","Restaurant","Garlic And Oil",0
"3048","School/College/University","Pineapple/ Unspecified",1
"3049","Restaurant","Soup/ Clam Chowder",1
"3050","Restaurant","Rice/ Yellow",0
"3051","Restaurant","Multiple Foods",1
"3052","Restaurant/ Private Home/Residence","Clams/ Unspecified",1
"3053","Restaurant","Pizza/ Unspecified",1
"3054","Restaurant","Rice/ Unspecified/ Vegetable Tempura/ Yakitori/ Chicken/ Chicken Tempura",0
"3055","Restaurant","Soup/ Potato/ Potato Salad",0
"3056","Restaurant","",1
"3057","Restaurant","Beef/ Other",1
"3058","Restaurant","Ethnic Style/ Unspecified",0
"3059","Private Home/Residence","Bean Dishes",1
"3060","Restaurant","Soda/ Unspecified/ Pizza/ Unspecified",0
"3061","Restaurant","Chicken/ Unspecified/ Pie/ Merengue",1
"3062","Restaurant","Beans/ Bbq",0
"3063","Restaurant","Spinach Salad/ Ice Cream/ Unspecified/ Caesar Salad",0
"3064","Office/Indoor Workplace","Fruit Smoothie",1
"3065","Restaurant","Unspecified Fish/ Caesar Salad",1
"3066","Restaurant","",1
"3067","Restaurant","Tuna/ Unspecified/ Shrimp/ Baked",0
"3068","Private Home/Residence","Turkey And Stuffing",1
"3069","Restaurant","",0
"3070","Restaurant","Taco/ Chicken",0
"3071","Catering Service","Ranch Dressing",0
"3072","Catering Service","",0
"3073","Private Home/Residence","Gelatin/ Unspecified",1
"3074","Restaurant","Cheese Sticks/ Ground Beef/ Cheeseburger",1
"3075","Religious Facility","",1
"3076","Restaurant","",0
"3077","Private Home/Residence","",1
"3078","Restaurant","Crab Cakes",1
"3079","Restaurant","",0
"3080","Restaurant","Pizza/ Cheese",1
"3081","Restaurant","",1
"3082","Restaurant","",1
"3083","Private Home/Residence/ Grocery Store","Mussels/ Unspecified",1
"3084","Restaurant","Beef/Steak Dish/ Other/ Taco/ Beef",1
"3085","Restaurant","Crab Soup",1
"3086","Grocery Store","Deli Meat/ Pastrami",1
"3087","Restaurant","Fried Rice/ Unspecified/ Chicken/ Buffalo Wings",1
"3088","Prison/Jail","",1
"3089","Restaurant","",1
"3090","Restaurant/ Private Home/Residence","Ground Beef/ Unspecified",1
"3091","Restaurant","Multiple Foods",1
"3092","Restaurant","Chicken/ Unspecified/ Coleslaw",1
"3093","Restaurant","",1
"3094","Restaurant","Ethnic Style/ Unspecified",1
"3095","Restaurant","",1
"3096","Restaurant","",1
"3097","Restaurant","Chicken/ Buffalo Wings",1
"3098","Restaurant/ Private Home/Residence","Potato/ Mashed/ Cake/ Unspecified",1
"3099","Restaurant","",1
"3100","Restaurant","Ground Beef/ Hamburger",1
"3101","Restaurant","Multiple Foods",1
"3102","Restaurant","",1
"3103","Restaurant","Ham/ Unspecified",0
"3104","Restaurant","",1
"3105","Restaurant","Multiple Foods",1
"3106","School/College/University","Salad Bar",0
"3107","Restaurant","Salad/ Unspecified",1
"3108","Restaurant","",1
"3109","Private Home/Residence","Ground Beef/ Unspecified/ Peppers/ Bell/ Onion/ Unspecified",1
"3110","","Stuffing/ Unspecified/ Chicken/ Unspecified",1
"3111","","",1
"3112","","",1
"3113","School/College/University","",1
"3114","Private Home/Residence","Homemade Cheese/ Unpasteurized",1
"3115","Restaurant/ Private Home/Residence/ Grocery Store/ Nursing Home/Assisted Living Facility","Cantaloupe",1
"3116","","",1
"3117","Restaurant","Sandwich/ Submarine",1
"3118","","Scallops/ Unspecified",0
"3119","Restaurant/ Private Home/Residence","Chicken Fried Rice",0
"3120","Restaurant","",1
"3121","Private Home/Residence","Home Canned Pepper/ Unspecified",1
"3122","Restaurant","",1
"3123","Restaurant","",1
"3124","Restaurant/ Private Home/Residence","Fruit-Based Salads Unspecified",1
"3125","Restaurant","Seven-Layer Salad",1
"3126","Restaurant","Salad/ Unspecified/ Chicken/ Unspecified/ Bread/ Unspecified",1
"3127","Restaurant","",1
"3128","Restaurant","Seven-Layer Salad",1
"3129","Restaurant","",0
"3130","Restaurant","",1
"3131","Catering Service","",1
"3132","Restaurant","",0
"3133","","",0
"3134","","",1
"3135","Grocery Store","Salmon/ Unspecified",1
"3136","Restaurant","",1
"3137","Restaurant","",1
"3138","Restaurant","",1
"3139","","Ground Beef/ Hamburger",1
"3140","Restaurant/ Private Home/Residence","Ground Beef/ Hamburger",1
"3141","Private Home/Residence","Macaroni And Cheese",1
"3142","Restaurant","Multiple Foods",1
"3143","Restaurant","Chicken/ Unspecified",1
"3144","Restaurant","Chicken/ Teriyaki",1
"3145","Restaurant","Pork/ Bbq",0
"3146","Restaurant","Rice/ Unspecified",1
"3147","Restaurant","Multiple Foods",1
"3148","Restaurant","",1
"3149","Restaurant","Eggplant/ Unspecified",1
"3150","Religious Facility","Pork/ Bbq",1
"3151","Restaurant","",1
"3152","Restaurant","",1
"3153","Restaurant","",1
"3154","Restaurant","Chicken/ Unspecified",1
"3155","Restaurant","Rice/ Unspecified",1
"3156","Restaurant","Carne Asada/ Pork/ Other",1
"3157","Restaurant","",1
"3158","Private Home/Residence/ Grocery Store","",1
"3159","Catering Service","Beans/ Unspecified",1
"3160","Restaurant","",1
"3161","Restaurant","Bread/ Banana/ Strawberries/ Muffin/ Unspecified",0
"3162","Restaurant","",1
"3163","Restaurant","Unknown Food",1
"3164","Restaurant","",0
"3165","Private Home/Residence","Carnitas/ Unspecified",1
"3166","Private Home/Residence/ Grocery Store","Ground Beef/ Unspecified/ Tortilla/ Unspecified/ Cheese/ Unspecified/ Lettuce/ Unspecified",1
"3167","Restaurant","Green Salad",1
"3168","Restaurant","",0
"3169","Restaurant","Burrito/ Beef",0
"3170","Restaurant","Sandwich/ Roast Beef/ Sandwich/ Turkey",1
"3171","Restaurant","Lettuce-Based Salads Unspecified",1
"3172","Restaurant","Mozarella/ Unspecified/ Sauces/ Unspecified/ Pasta/ Unspecified/ Soda/ Unspecified/ Garlic Rolls",1
"3173","Restaurant","Coleslaw",1
"3174","","Sausage/ Other",0
"3175","Grocery Store","Ice Cream/ Unspecified",1
"3176","Restaurant","Chicken/ Fried/ Salad Bar",1
"3177","Restaurant","Pork/ Bbq",1
"3178","Restaurant","Fish/ Kingfish",1
"3179","Restaurant","French Fries",1
"3180","Restaurant","Mashed Potato/Gravy",1
"3181","Restaurant","Chicken/ Bbq",0
"3182","Restaurant","Mozarella/ Unspecified",0
"3183","Restaurant","Soda/ Unspecified/ Pizza/ Unspecified",1
"3184","Restaurant","Doughnuts/ Unspecified",1
"3185","Private Home/Residence/ Grocery Store","Picadillo",1
"3186","Restaurant","Chicken/ Unspecified",1
"3187","Restaurant","Chicken/ Unspecified",0
"3188","Restaurant","Crab/ Unspecified",1
"3189","Restaurant","Salad/ Unspecified",0
"3190","Restaurant","Fish/ Dolphin",1
"3191","Restaurant","",1
"3192","Restaurant","Chicken/ Fried",1
"3193","Private Home/Residence","Snapper/ Unspecified",1
"3194","Restaurant","Omelette/ Salmon/ Unspecified/ Shrimp/ Unspecified",1
"3195","Restaurant","Pizza/ Cheese",0
"3196","Restaurant","Pizza/ Meat And Vegetable",1
"3197","Restaurant","French Fries",0
"3198","Restaurant","Alfalfa Sprouts",0
"3199","Restaurant","Blackberries/ Raspberries",1
"3200","Restaurant","Chicken Salad",1
"3201","School/College/University","",1
"3202","Restaurant","Chicken/ Unspecified",1
"3203","Private Home/Residence","Fish/ Akule",0
"3204","Restaurant","Ground Beef/ Meatloaf",1
"3205","Private Home/Residence","Fish/ Kole",1
"3206","Restaurant","Sushi/ Unspecified",1
"3207","Restaurant","Fish/ Ahi",1
"3208","Private Home/Residence","",1
"3209","Restaurant","",0
"3210","Restaurant","",0
"3211","Restaurant","Roast Beef/ Unspecified",1
"3212","Restaurant","",0
"3213","Private Home/Residence","",1
"3214","Restaurant","Tuna Steak",1
"3215","Restaurant","",1
"3216","Restaurant","Iceberg Lettuce/ Unspecified/ Coleslaw/ Romaine Lettuce/ Unspecified",1
"3217","Restaurant","",0
"3218","Catering Service/ Grocery Store","Ham/ Unspecified/ Crab/ Unspecified/ Ranch Dressing",0
"3219","Catering Service","Melon/ Unspecified",1
"3220","Restaurant","",1
"3221","Catering Service","",0
"3222","Restaurant","",1
"3223","","",1
"3224","","",1
"3225","Restaurant","Eggs/ Unspecified",1
"3226","Restaurant","",1
"3227","Restaurant","",1
"3228","Restaurant","",1
"3229","Restaurant","Chicken Salad",1
"3230","Restaurant","Chicken/ Other",1
"3231","Private Home/Residence","",1
"3232","Restaurant","",0
"3233","Restaurant","Mussels/ Unspecified",1
"3234","Restaurant","Chicken/ Unspecified/ Potato/ Unspecified/ Coleslaw",1
"3235","Restaurant","Macaroni And Cheese/ Unspecified Fish/ Shrimp/ Unspecified",1
"3236","Restaurant","Fajita/ Chicken",1
"3237","Restaurant","Burrito/ Unspecified/ Enchilada/ Unspecified/ Quesadilla/ Unspecified",1
"3238","Restaurant","Chicken Salad",1
"3239","Restaurant","",0
"3240","Restaurant","",1
"3241","","",1
"3242","Catering Service","",1
"3243","Restaurant","",1
"3244","Restaurant","",1
"3245","Restaurant","Salad/ Unspecified/ Salad Dressing/ Unspecified",0
"3246","Restaurant","Ice Cream/ Unspecified",1
"3247","Restaurant","Chicken/ Unspecified/ Coleslaw",1
"3248","Restaurant","",1
"3249","Restaurant","Multiple Foods",1
"3250","Restaurant","",1
"3251","Restaurant","",1
"3252","Restaurant","Deli Meat/ Sliced Turkey",1
"3253","Private Home/Residence","Stew/Chili/ Other",1
"3254","Private Home/Residence/ Religious Facility","Multiple Foods",0
"3255","Private Home/Residence","",1
"3256","","",1
"3257","","Macaroni Salad",1
"3258","","",1
"3259","Restaurant","Multiple Foods",1
"3260","School/College/University","",1
"3261","Restaurant","Tuna Salad",0
"3262","School/College/University","",0
"3263","Private Home/Residence","",1
"3264","Restaurant","Fish/ Catfish",0
"3265","Office/Indoor Workplace","",1
"3266","Restaurant","Pizza/ Unspecified",1
"3267","Restaurant","Lettuce-Based Salads Unspecified",1
"3268","","Cake/ Unspecified",1
"3269","","",1
"3270","Private Home/Residence","Ice Cream/ Homemade",1
"3271","Restaurant","",1
"3272","Camp","",1
"3273","Catering Service","Chicken/ Marsala",1
"3274","Restaurant","",1
"3275","Restaurant","",1
"3276","","",1
"3277","Restaurant","Fajita/ Chicken/ Guacamole/ Beans/ Unspecified",1
"3278","Restaurant","",0
"3279","","",0
"3280","","Relish/ Unspecified/ Oil/ Unspecified",1
"3281","","Other Milk/ Unpasteurized",1
"3282","Restaurant","",1
"3283","Private Home/Residence","",1
"3284","Restaurant/ Private Home/Residence","Chicken/ Bbq/ Pork/ Bbq/ Beans/ Baked/ Pie/ Chocolate",1
"3285","Restaurant","",1
"3286","Restaurant","",1
"3287","","",1
"3288","Restaurant","",1
"3289","Restaurant","Pico De Gallo",1
"3290","Restaurant","",1
"3291","Restaurant","",1
"3292","Restaurant","Octopus/ Unspecified/ Shrimp Cocktail/ Unspecified Vegetables",1
"3293","Restaurant","",1
"3294","Restaurant","",1
"3295","Private Home/Residence","Fruit Salad",1
"3296","Restaurant","",1
"3297","","Ribs/ Unspecified",0
"3298","Restaurant","",1
"3299","Restaurant","",0
"3300","Restaurant","",0
"3301","Restaurant","Ground Beef/ Hamburger",1
"3302","Restaurant","",0
"3303","Restaurant","Steak/ Prime Rib/ Potato/ Mashed",0
"3304","Restaurant","",1
"3305","Restaurant","Unspecified Beverage/ Cake/ Unspecified",1
"3306","Restaurant","Sausage/ Italian",1
"3307","Restaurant","Peppers/ Chili",0
"3308","Restaurant","Stew/Chili/ Unspecified",1
"3309","Restaurant","Melon/ Unspecified",1
"3310","Private Home/Residence","Ground Beef/ Unspecified",0
"3311","Restaurant","Chili Sauce/ Unspecified/ Green Chili Salsa",0
"3312","Restaurant","Burrito/ Unspecified",0
"3313","Restaurant","Sandwich/ Turkey/ Sandwich/ Roast Beef",0
"3314","Private Home/Residence","Spaghetti/ Unspecified/ Ground Beef/ Hamburger/ Taco Or Nacho Salad",0
"3315","Restaurant","Tuna/ Raw",1
"3316","Catering Service","Chicken Salad/ Tuna Salad/ Ice",0
"3317","Restaurant","Refried Beans/ Unspecified",1
"3318","Private Home/Residence/ Grocery Store","Chicken/ Unspecified",1
"3319","Restaurant","Sandwich/ Turkey",1
"3320","Restaurant","Red Beans And Rice/ Beef/ Other",1
"3321","Restaurant","Rice/ Unspecified/ Refried Beans/ Unspecified",0
