"","Year","Month","State","Location","Food","Ingredient","Species","Serotype.Genotype","Status","Illnesses","Hospitalizations","Fatalities"
"3037",2000,"April","Florida","Restaurant","Pizza, Unspecified; Taco, Beef","","","","",2,0,0
"3038",2000,"April","Florida","Restaurant","Chicken, Unspecified","Chicken","Salmonella enterica","Group B","Confirmed",5,NA,NA
"3039",2000,"April","Florida","Restaurant","Pizza, Meat","","","","",9,0,0
"3040",2000,"April","Florida","Private Home/Residence; Religious Facility","Chicken, Bbq","Chicken","Salmonella enterica","Group C1","Confirmed",17,3,0
"3041",2000,"April","Florida","Private Home/Residence","Strawberries","","","","",10,NA,NA
"3042",2000,"April","Florida","Restaurant","Taco, Beef","Beef","","","",2,NA,NA
"3043",2000,"April","Florida","Restaurant","Pizza, Unspecified; Chicken, Buffalo Wings","","","","",5,NA,NA
"3044",2000,"April","Florida","Restaurant","Ground Beef, Cheeseburger","","Salmonella enterica","","Suspected",2,NA,NA
"3045",2000,"April","Florida","School/College/University","Orange Juice, Unspecified","Fruit, Unspecified; Water","Chemical or toxin","","Suspected",2,NA,NA
"3046",2000,"April","Florida","","Stir-Fry, Unspecified","","Norovirus genogroup I","","Suspected",32,NA,NA
"3047",2000,"April","Florida","Restaurant","Garlic And Oil","","Staphylococcus aureus","","Suspected",5,NA,NA
"3048",2000,"April","Florida","School/College/University","Pineapple, Unspecified","Fruit, Unspecified","Heavy metals","","Confirmed",21,0,0
"3049",2000,"April","Florida","Restaurant","Soup, Clam Chowder","Milk; Root (Eg. Potato); Shellfish","","","",2,0,0
"3050",2000,"April","Florida","Restaurant","Rice, Yellow","Rice","Bacillus cereus","","Suspected",3,0,0
"3051",2000,"April","Florida","Restaurant","Multiple Foods","","","","",3,1,NA
"3052",2000,"April","Florida","Restaurant; Private Home/Residence","Clams, Unspecified","Clams","","","",7,0,0
"3053",2000,"April","Florida","Restaurant","Pizza, Unspecified","","","","",2,NA,NA
"3054",2000,"April","Florida","Restaurant","Rice, Unspecified; Vegetable Tempura; Yakitori, Chicken; Chicken Tempura","","Bacillus cereus","","Suspected",6,NA,NA
"3055",2000,"April","Florida","Restaurant","Soup, Potato; Potato Salad","Root (Eg. Potato); Root (Eg. Potato)","Staphylococcus aureus","","Suspected",2,0,0
"3056",2000,"April","Florida","Restaurant","","","","","",4,NA,NA
"3057",2000,"April","Florida","Restaurant","Beef, Other","","","","",4,2,NA
"3058",2000,"April","Florida","Restaurant","Ethnic Style, Unspecified","","Salmonella enterica","","Suspected",2,0,0
"3059",2000,"April","Florida","Private Home/Residence","Bean Dishes","","","","",2,NA,NA
"3060",2000,"April","Florida","Restaurant","Soda, Unspecified; Pizza, Unspecified","","Norovirus genogroup I","","Suspected",14,2,0
"3061",2000,"April","Florida","Restaurant","Chicken, Unspecified; Pie, Merengue","","","","",2,NA,NA
"3062",2000,"April","Florida","Restaurant","Beans, Bbq","","Clostridium perfringens","","Suspected",2,NA,NA
"3063",2000,"April","Florida","Restaurant","Spinach Salad; Ice Cream, Unspecified; Caesar Salad","Leafy Green; Leafy Green","Norovirus genogroup I","","Suspected",5,0,0
"3064",2000,"April","Georgia","Office/Indoor Workplace","Fruit Smoothie","","Norovirus genogroup I","","Confirmed",136,NA,NA
"3065",2000,"April","Hawaii","Restaurant","Unspecified Fish; Caesar Salad","","","","",5,0,0
"3066",2000,"April","Hawaii","Restaurant","","","","","",3,0,0
"3067",2000,"April","Hawaii","Restaurant","Tuna, Unspecified; Shrimp, Baked","","Scombroid toxin","","Suspected",2,0,0
"3068",2000,"April","Illinois","Private Home/Residence","Turkey And Stuffing","","Clostridium perfringens","","Confirmed",28,1,NA
"3069",2000,"April","Illinois","Restaurant","","","Norovirus genogroup I","","Suspected",4,NA,NA
"3070",2000,"April","Illinois","Restaurant","Taco, Chicken","Chicken","Clostridium perfringens","","Suspected",2,0,0
"3071",2000,"April","Illinois","Catering Service","Ranch Dressing","","Norovirus genogroup I","","Suspected",6,NA,0
"3072",2000,"April","Illinois","Catering Service","","","Norovirus genogroup I","","Suspected",10,0,0
"3073",2000,"April","Illinois","Private Home/Residence","Gelatin, Unspecified","","Norovirus genogroup I","","Confirmed",7,NA,NA
"3074",2000,"April","Illinois","Restaurant","Cheese Sticks; Ground Beef, Cheeseburger","","","","",3,0,0
"3075",2000,"April","Indiana","Religious Facility","","","Norovirus genogroup II","GII_2","Confirmed",49,0,0
"3076",2000,"April","Iowa","Restaurant","","","Norovirus genogroup I","","Suspected",13,NA,NA
"3077",2000,"April","Maryland","Private Home/Residence","","","Salmonella enterica","Heidelberg","Confirmed",7,1,0
"3078",2000,"April","Maryland","Restaurant","Crab Cakes","","Vibrio parahaemolyticus","","Confirmed",3,1,0
"3079",2000,"April","Maryland","Restaurant","","","Clostridium perfringens","","Suspected",8,0,0
"3080",2000,"April","Maryland","Restaurant","Pizza, Cheese","","","","",4,0,0
"3081",2000,"April","Maryland","Restaurant","","","","","",2,0,0
"3082",2000,"April","Maryland","Restaurant","","","","","",3,0,0
"3083",2000,"April","Maryland","Private Home/Residence; Grocery Store","Mussels, Unspecified","","","","",4,0,0
"3084",2000,"April","Maryland","Restaurant","Beef/Steak Dish, Other; Taco, Beef","","","","",2,NA,NA
"3085",2000,"April","Maryland","Restaurant","Crab Soup","","","","",3,NA,NA
"3086",2000,"April","Maryland","Grocery Store","Deli Meat, Pastrami","","","","",3,0,0
"3087",2000,"April","Maryland","Restaurant","Fried Rice, Unspecified; Chicken, Buffalo Wings","","","","",4,0,0
"3088",2000,"April","Massachusetts","Prison/Jail","","","","","",20,NA,NA
"3089",2000,"April","Massachusetts","Restaurant","","","","","",20,0,0
"3090",2000,"April","Michigan","Restaurant; Private Home/Residence","Ground Beef, Unspecified","Beef","Escherichia coli, Shiga toxin-producing","O157:H7","Confirmed",4,3,0
"3091",2000,"April","Michigan","Restaurant","Multiple Foods","","","","",2,NA,NA
"3092",2000,"April","Michigan","Restaurant","Chicken, Unspecified; Coleslaw","","","","",7,0,0
"3093",2000,"April","Michigan","Restaurant","","","","","",5,0,0
"3094",2000,"April","Michigan","Restaurant","Ethnic Style, Unspecified","","","","",2,0,0
"3095",2000,"April","Michigan","Restaurant","","","","","",4,0,0
"3096",2000,"April","Michigan","Restaurant","","","","","",2,NA,NA
"3097",2000,"April","Michigan","Restaurant","Chicken, Buffalo Wings","","","","",2,0,0
"3098",2000,"April","Michigan","Restaurant; Private Home/Residence","Potato, Mashed; Cake, Unspecified","","","","",6,0,0
"3099",2000,"April","Michigan","Restaurant","","","","","",3,0,0
"3100",2000,"April","Michigan","Restaurant","Ground Beef, Hamburger","","","","",2,NA,NA
"3101",2000,"April","Michigan","Restaurant","Multiple Foods","","","","",2,NA,NA
"3102",2000,"April","Michigan","Restaurant","","","","","",5,0,0
"3103",2000,"April","Minnesota","Restaurant","Ham, Unspecified","","Norovirus genogroup I","","Suspected",11,0,0
"3104",2000,"April","Minnesota","Restaurant","","","","","",6,0,0
"3105",2000,"April","Minnesota","Restaurant","Multiple Foods","","Salmonella enterica","Heidelberg","Confirmed",7,1,0
"3106",2000,"April","Minnesota","School/College/University","Salad Bar","","Norovirus genogroup I","","Suspected",37,2,0
"3107",2000,"April","Minnesota","Restaurant","Salad, Unspecified","","","","",2,0,0
"3108",2000,"April","Minnesota","Restaurant","","","Hepatitis A","","Confirmed",9,1,0
"3109",2000,"April","Mississippi","Private Home/Residence","Ground Beef, Unspecified; Peppers, Bell; Onion, Unspecified","Rice","Clostridium perfringens; Bacillus other","","Confirmed; Confirmed",5,NA,NA
"3110",2000,"April","Mississippi","","Stuffing, Unspecified; Chicken, Unspecified","","Salmonella enterica","Heidelberg","Confirmed",6,3,0
"3111",2000,"April","Montana","","","","","","",25,NA,NA
"3112",2000,"April","Montana","","","","","","",71,NA,NA
"3113",2000,"April","Montana","School/College/University","","","","","",82,3,0
"3114",2000,"April","Multistate","Private Home/Residence","Homemade Cheese, Unpasteurized","Milk","Campylobacter jejuni","","Confirmed",18,0,0
"3115",2000,"April","Multistate","Restaurant; Private Home/Residence; Grocery Store; Nursing Home/Assisted Living Facility","Cantaloupe","","Salmonella enterica","Poona","Confirmed",47,11,0
"3116",2000,"April","Multistate","","","","Salmonella enterica","Group E1","Confirmed",30,4,0
"3117",2000,"April","New York","Restaurant","Sandwich, Submarine","","","","",16,NA,NA
"3118",2000,"April","New York","","Scallops, Unspecified","","Virus","","Suspected",12,NA,NA
"3119",2000,"April","New York","Restaurant; Private Home/Residence","Chicken Fried Rice","","Bacillus cereus","","Suspected",6,NA,0
"3120",2000,"April","Ohio","Restaurant","","","","","",5,NA,NA
"3121",2000,"April","Ohio","Private Home/Residence","Home Canned Pepper, Unspecified","Vine-Stalk Eg. Tomato","Clostridium botulinum","","Confirmed",3,3,1
"3122",2000,"April","Ohio","Restaurant","","","Salmonella enterica","Enteritidis","Confirmed",4,NA,NA
"3123",2000,"April","Ohio","Restaurant","","","","","",2,0,0
"3124",2000,"April","Ohio","Restaurant; Private Home/Residence","Fruit-Based Salads Unspecified","","Norovirus genogroup I","Unknown","Confirmed",40,NA,0
"3125",2000,"April","Ohio","Restaurant","Seven-Layer Salad","","Norovirus genogroup I","Unknown","Confirmed",76,NA,0
"3126",2000,"April","Ohio","Restaurant","Salad, Unspecified; Chicken, Unspecified; Bread, Unspecified","","","","",2,NA,NA
"3127",2000,"April","Ohio","Restaurant","","","Norovirus genogroup I","Unknown","Confirmed",11,NA,NA
"3128",2000,"April","Ohio","Restaurant","Seven-Layer Salad","","Norovirus genogroup I","Unknown","Confirmed",60,NA,0
"3129",2000,"April","Ohio","Restaurant","","","Norovirus genogroup I","Unknown","Suspected",3,NA,NA
"3130",2000,"April","Ohio","Restaurant","","","Norovirus genogroup I","Unknown","Confirmed",9,NA,NA
"3131",2000,"April","Oregon","Catering Service","","","","","",17,NA,NA
"3132",2000,"April","Oregon","Restaurant","","","Norovirus genogroup I","","Suspected",22,NA,NA
"3133",2000,"April","Oregon","","","","Norovirus genogroup I","","Suspected",25,0,0
"3134",2000,"April","Pennsylvania","","","","Salmonella enterica","Thompson","Confirmed",2,0,0
"3135",2000,"April","Pennsylvania","Grocery Store","Salmon, Unspecified","Fin Fish","Bacillus cereus","","Confirmed",3,0,0
"3136",2000,"April","Pennsylvania","Restaurant","","","","","",41,0,0
"3137",2000,"April","Pennsylvania","Restaurant","","","","","",2,0,0
"3138",2000,"April","Texas","Restaurant","","","","","",3,0,0
"3139",2000,"April","Texas","","Ground Beef, Hamburger","","Escherichia coli, Shiga toxin-producing","O157:H7","Confirmed",15,NA,0
"3140",2000,"April","Texas","Restaurant; Private Home/Residence","Ground Beef, Hamburger","","Escherichia coli, Shiga toxin-producing","O157:H7","Confirmed",13,NA,NA
"3141",2000,"April","Virginia","Private Home/Residence","Macaroni And Cheese","Egg","Salmonella enterica","Enteritidis","Confirmed",106,14,0
"3142",2000,"April","Washington","Restaurant","Multiple Foods","","","","",3,0,0
"3143",2000,"April","Washington","Restaurant","Chicken, Unspecified","Chicken","","","",3,0,0
"3144",2000,"April","Washington","Restaurant","Chicken, Teriyaki","","","","",4,0,0
"3145",2000,"April","Washington","Restaurant","Pork, Bbq","","Clostridium perfringens","","Suspected",2,0,0
"3146",2000,"April","Washington","Restaurant","Rice, Unspecified","","","","",2,0,0
"3147",2000,"April","Washington","Restaurant","Multiple Foods","","","","",2,0,0
"3148",2000,"April","Wisconsin","Restaurant","","","Clostridium perfringens","","Confirmed",8,0,0
"3149",2000,"May","Alabama","Restaurant","Eggplant, Unspecified","","","","",2,1,NA
"3150",2000,"May","Alabama","Religious Facility","Pork, Bbq","Sauces/ Dressings","Staphylococcus aureus","","Confirmed",34,NA,0
"3151",2000,"May","Alabama","Restaurant","","","","","",3,0,0
"3152",2000,"May","Alabama","Restaurant","","","","","",4,0,0
"3153",2000,"May","Alabama","Restaurant","","","","","",2,0,0
"3154",2000,"May","Arkansas","Restaurant","Chicken, Unspecified","Chicken","Escherichia coli, Shiga toxin-producing","O157:H7","Confirmed",36,14,0
"3155",2000,"May","California","Restaurant","Rice, Unspecified","Rice","Clostridium perfringens; Bacillus cereus","","Suspected; Suspected",15,0,0
"3156",2000,"May","California","Restaurant","Carne Asada; Pork, Other","Beef; Pork","Salmonella enterica","Heidelberg","Confirmed",17,6,0
"3157",2000,"May","California","Restaurant","","","Campylobacter jejuni","","Confirmed",2,NA,NA
"3158",2000,"May","California","Private Home/Residence; Grocery Store","","","","","",30,NA,NA
"3159",2000,"May","California","Catering Service","Beans, Unspecified","","","","",15,NA,NA
"3160",2000,"May","California","Restaurant","","","","","",10,NA,NA
"3161",2000,"May","California","Restaurant","Bread, Banana; Strawberries; Muffin, Unspecified","","Norovirus genogroup I","","Suspected",100,NA,NA
"3162",2000,"May","California","Restaurant","","","Norovirus genogroup I","","Confirmed",10,1,NA
"3163",2000,"May","California","Restaurant","Unknown Food","","Norovirus genogroup I","","Confirmed",8,NA,NA
"3164",2000,"May","California","Restaurant","","","Norovirus genogroup I","","Suspected",19,3,NA
"3165",2000,"May","California","Private Home/Residence","Carnitas, Unspecified","","Salmonella enterica","Typhimurium","Confirmed",5,NA,NA
"3166",2000,"May","California","Private Home/Residence; Grocery Store","Ground Beef, Unspecified; Tortilla, Unspecified; Cheese, Unspecified; Lettuce, Unspecified","","Norovirus genogroup I","","Confirmed",19,NA,NA
"3167",2000,"May","Colorado","Restaurant","Green Salad","","Norovirus genogroup I","","Confirmed",62,NA,NA
"3168",2000,"May","Colorado","Restaurant","","","Escherichia coli, Enteropathogenic","","Suspected",41,NA,NA
"3169",2000,"May","Colorado","Restaurant","Burrito, Beef","","Clostridium perfringens","","Suspected",2,NA,NA
"3170",2000,"May","Connecticut","Restaurant","Sandwich, Roast Beef; Sandwich, Turkey","","","","",8,0,0
"3171",2000,"May","Connecticut","Restaurant","Lettuce-Based Salads Unspecified","Leafy Green","Campylobacter jejuni","","Confirmed",13,1,0
"3172",2000,"May","Florida","Restaurant","Mozarella, Unspecified; Sauces, Unspecified; Pasta, Unspecified; Soda, Unspecified; Garlic Rolls","","","","",3,NA,NA
"3173",2000,"May","Florida","Restaurant","Coleslaw","Leafy Green; Root (Eg. Potato); Sauces/ Dressings","","","",2,NA,NA
"3174",2000,"May","Florida","","Sausage, Other","","Staphylococcus aureus","","Suspected",6,6,NA
"3175",2000,"May","Florida","Grocery Store","Ice Cream, Unspecified","","","","",2,NA,NA
"3176",2000,"May","Florida","Restaurant","Chicken, Fried; Salad Bar","","","","",5,NA,NA
"3177",2000,"May","Florida","Restaurant","Pork, Bbq","","","","",3,NA,NA
"3178",2000,"May","Florida","Restaurant","Fish, Kingfish","","","","",2,1,NA
"3179",2000,"May","Florida","Restaurant","French Fries","","","","",2,NA,NA
"3180",2000,"May","Florida","Restaurant","Mashed Potato/Gravy","","","","",4,0,0
"3181",2000,"May","Florida","Restaurant","Chicken, Bbq","","Norovirus genogroup I","","Suspected",17,0,0
"3182",2000,"May","Florida","Restaurant","Mozarella, Unspecified","","Norovirus genogroup I","","Suspected",6,NA,NA
"3183",2000,"May","Florida","Restaurant","Soda, Unspecified; Pizza, Unspecified","","Norovirus genogroup I","Unknown","Confirmed",142,0,0
"3184",2000,"May","Florida","Restaurant","Doughnuts, Unspecified","Cream Filling","","","",3,NA,NA
"3185",2000,"May","Florida","Private Home/Residence; Grocery Store","Picadillo","","","","",7,4,NA
"3186",2000,"May","Florida","Restaurant","Chicken, Unspecified","Chicken","","","",2,0,0
"3187",2000,"May","Florida","Restaurant","Chicken, Unspecified","","Staphylococcus aureus","","Suspected",8,2,NA
"3188",2000,"May","Florida","Restaurant","Crab, Unspecified","Crustacean","","","",3,0,0
"3189",2000,"May","Florida","Restaurant","Salad, Unspecified","","Salmonella enterica","","Suspected",6,0,0
