"","Year","Month","State","Location","Food","Ingredient","Species","Serotype.Genotype","Status","Illnesses","Hospitalizations","Fatalities","location","food","species"
"4824",2001,"July","Michigan","Unknown","","","","","",4,NA,NA,"20","NA","NA"
"4825",2001,"July","Michigan","Private Home/Residence","Chicken, Unspecified; Multiple Foods","","Salmonella enterica","Oranienburg","Confirmed",20,0,0,"3","1182","3"
"4826",2001,"July","Michigan","Restaurant","","","","","",2,0,0,"1","NA","NA"
"4827",2001,"July","Michigan","Restaurant","Milkshake; Ground Beef, Hamburger; French Fries","","","","",2,0,0,"1","1183","NA"
"4828",2001,"July","Michigan","Restaurant","","","","","",3,0,0,"1","NA","NA"
"4829",2001,"July","Minnesota","Grocery Store","Pizza, Meat And Vegetable","","Norovirus genogroup I","","Suspected",6,0,0,"4","219","7"
"4830",2001,"July","Minnesota","Restaurant","Fried Rice, Unspecified","","Bacillus cereus","","Confirmed",17,0,0,"1","185","9"
"4831",2001,"July","Minnesota","Private Home/Residence; Catering Service","Buffet","","Norovirus genogroup I","","Confirmed",25,0,0,"19","742","7"
"4832",2001,"July","Minnesota","Restaurant","House Salad","","Norovirus genogroup I","","Suspected",9,0,0,"1","321","7"
"4833",2001,"July","Missouri","Private Home/Residence","Ice Cream, Homemade","Egg","Salmonella enterica","","Confirmed",26,1,0,"3","347","3"
"4834",2001,"July","Multistate","Unknown","","","Salmonella enterica","Enteritidis","Confirmed",3,0,0,"20","NA","3"
"4835",2001,"July","Multistate","Unknown","Eggs, Unspecified","","Salmonella enterica","Enteritidis","Confirmed",5,0,0,"20","43","3"
"4836",2001,"July","Nevada","Private Home/Residence","","","Escherichia coli, Shiga toxin-producing","O157:H7","Confirmed",3,3,0,"3","NA","24"
"4837",2001,"July","New Jersey","Prison/Jail","","","Norovirus genogroup I","","Suspected",58,NA,NA,"14","NA","7"
"4838",2001,"July","New York","Prison/Jail","","","Escherichia coli, Shiga toxin-producing","O157:H7","Confirmed",9,NA,NA,"14","NA","24"
"4839",2001,"July","New York","Restaurant","","","","","",34,NA,NA,"1","NA","NA"
"4840",2001,"July","New York","Restaurant","","","Salmonella enterica","Enteritidis","Confirmed",4,NA,NA,"1","NA","3"
"4841",2001,"July","New York","Restaurant; Catering Service","Roast Beef, Other","","Clostridium perfringens","","Confirmed",49,NA,NA,"6","916","6"
"4842",2001,"July","New York","Restaurant","Fettucine Alfredo","","","","",9,NA,NA,"1","1184","NA"
"4843",2001,"July","Ohio","Restaurant","Crab Cakes; Lobster, Unspecified","","Salmonella enterica","Enteritidis","Confirmed",14,6,0,"1","1185","3"
"4844",2001,"July","Ohio","Private Home/Residence","Stuffed Shells, Unspecified","","Norovirus genogroup I","","Suspected",11,0,0,"3","309","7"
"4845",2001,"July","Ohio","","Cheese, Pasteurized","","","","",3,0,0,"NA","1107","NA"
"4846",2001,"July","Ohio","Restaurant","","","","","",3,0,0,"1","NA","NA"
"4847",2001,"July","Oklahoma","","Beef, Bbq; Pork, Bbq; Ham, Other","Beef","Salmonella enterica","Berta","Confirmed",51,5,0,"NA","1186","3"
"4848",2001,"July","Oregon","Restaurant","Burrito, Unspecified","","Clostridium perfringens","","Suspected",18,0,0,"1","68","6"
"4849",2001,"July","Oregon","Restaurant","","","Norovirus genogroup I","","Confirmed",13,0,0,"1","NA","7"
"4850",2001,"July","Oregon","Private Home/Residence","Unspecified Fish","","Ciguatoxin","","Confirmed",4,0,0,"3","125","12"
"4851",2001,"July","Oregon","Restaurant","Refried Beans, Unspecified","","Clostridium perfringens","","Confirmed",10,0,0,"1","267","6"
"4852",2001,"July","Pennsylvania","Camp","","","Salmonella enterica","Enteritidis","Confirmed",13,0,0,"11","NA","3"
"4853",2001,"July","Pennsylvania","Restaurant","","","","","",41,0,0,"1","NA","NA"
"4854",2001,"July","Pennsylvania","Catering Service","Roast Beef, Unspecified","","Clostridium perfringens","","Confirmed",19,1,0,"5","88","6"
"4855",2001,"July","South Dakota","Restaurant","","","Salmonella enterica","Heidelberg","Confirmed",21,2,0,"1","NA","3"
"4856",2001,"July","Tennessee","Restaurant","Meat, Unspecified","","Norovirus unknown","","Suspected",12,0,0,"1","288","20"
"4857",2001,"July","Tennessee","Camp","","","Clostridium perfringens","","Suspected",62,0,0,"11","NA","6"
"4858",2001,"July","Tennessee","Restaurant","Stir-Fry, Unspecified; Fried Rice, Unspecified","","Bacillus cereus","","Confirmed",8,0,0,"1","1187","9"
"4859",2001,"July","Texas","Catering Service","Enchilada, Unspecified","","Norovirus unknown","","Suspected",25,0,0,"5","1188","20"
"4860",2001,"July","Virginia","Camp","","","Salmonella enterica","Enteritidis","Confirmed",74,NA,NA,"11","NA","3"
"4861",2001,"July","Washington","Restaurant","Multiple Foods","","Salmonella enterica","Newport","Confirmed",20,4,0,"1","37","3"
"4862",2001,"July","Washington","Restaurant","Ground Beef, Other","","","","",4,0,0,"1","1099","NA"
"4863",2001,"July","Washington","Restaurant","Caesar Salad","Chicken","","","",2,0,0,"1","94","NA"
"4864",2001,"July","Washington","Restaurant","Fish, Escolar","Fin Fish","Histamine","","Confirmed",6,0,0,"1","393","58"
"4865",2001,"July","Wisconsin","Restaurant","Quesadilla, Unspecified","","Escherichia coli, Enteropathogenic","","Confirmed",21,0,0,"1","1189","26"
"4866",2001,"July","Wisconsin","Prison/Jail","Meat Sauce","","Salmonella enterica; Salmonella enterica; Salmonella enterica","Mbandaka; Javiana; Kentucky","Confirmed; Confirmed; Confirmed",56,0,0,"14","1190","40"
"4867",2001,"July","Wyoming","Unknown","","","Campylobacter jejuni","","Confirmed",4,2,0,"20","NA","29"
"4868",2001,"August","Alaska","Private Home/Residence","Fish Eggs, Unspecified","","Clostridium botulinum","","Suspected",2,NA,NA,"3","373","30"
"4869",2001,"August","Arizona","Restaurant","Enchilada, Beef; Enchilada, Chicken","Chicken","Campylobacter jejuni","","Confirmed",62,4,0,"1","1191","29"
"4870",2001,"August","Arizona","Restaurant","","","Campylobacter unknown","","Confirmed",62,4,NA,"1","NA","10"
"4871",2001,"August","Arkansas","Prison/Jail","Salami, Unspecified","","Staphylococcus aureus","","Suspected",32,NA,NA,"14","106","8"
"4872",2001,"August","California","Restaurant","Oysters, Raw","","Norovirus genogroup I","","Suspected",4,NA,NA,"1","117","7"
"4873",2001,"August","California","Private Home/Residence; Camp","Bear, Unspecified","","Trichinella spiralis","","Confirmed",7,3,NA,"43","362","36"
"4874",2001,"August","California","Private Home/Residence","Fish, Grouper, Unspecified","","Ciguatoxin","","Confirmed",4,0,NA,"3","27","12"
"4875",2001,"August","California","Restaurant","","","Giardia intestinalis","","Confirmed",34,NA,NA,"1","NA","23"
"4876",2001,"August","California","Restaurant","","","Norovirus genogroup I","","Suspected",20,0,0,"1","NA","7"
"4877",2001,"August","California","Restaurant","Cake, Unspecified","","Norovirus genogroup I","","Confirmed",13,0,0,"1","253","7"
"4878",2001,"August","California","Restaurant","Mashed Potato/Gravy","","Staphylococcus aureus","","Suspected",3,0,0,"1","571","8"
"4879",2001,"August","California","Restaurant","","","","","",2,0,0,"1","NA","NA"
"4880",2001,"August","Colorado","Restaurant","Vegetable Tray; Green Salad","","","","",6,0,0,"1","1192","NA"
"4881",2001,"August","Connecticut","Restaurant","","","","","",8,0,0,"1","NA","NA"
"4882",2001,"August","Connecticut","Restaurant","Cheese, Pasteurized","","Salmonella enterica","Newport","Confirmed",4,1,0,"1","1107","3"
"4883",2001,"August","Florida","Grocery Store","Multiple Foods","","Hepatitis A","","Confirmed",3,0,0,"4","37","14"
"4884",2001,"August","Florida","Restaurant","","","","","",4,NA,NA,"1","NA","NA"
"4885",2001,"August","Florida","Restaurant","Pizza, Meat","","","","",5,NA,NA,"1","109","NA"
"4886",2001,"August","Florida","Restaurant","Crab Dishes","","","","",2,NA,NA,"1","572","NA"
"4887",2001,"August","Florida","Restaurant","Steak, Prime Rib","","","","",2,NA,NA,"1","284","NA"
"4888",2001,"August","Florida","Restaurant","Ethnic Style, Buffet","","","","",6,NA,NA,"1","1064","NA"
"4889",2001,"August","Florida","Restaurant","Taco, Chicken","","","","",2,NA,NA,"1","864","NA"
"4890",2001,"August","Florida","Restaurant","Salad, Unspecified","","","","",4,NA,NA,"1","6","NA"
"4891",2001,"August","Florida","Restaurant","Gravy, Unspecified","","","","",2,NA,NA,"1","513","NA"
"4892",2001,"August","Florida","Restaurant","Soup, Beef-Based","","","","",2,NA,NA,"1","633","NA"
"4893",2001,"August","Florida","Restaurant","","","","","",2,1,NA,"1","NA","NA"
"4894",2001,"August","Florida","Restaurant","","","Norovirus unknown","","Suspected",11,NA,NA,"1","NA","20"
"4895",2001,"August","Florida","Restaurant","Soup, Gazpacho","","Heavy metals","","Suspected",6,NA,NA,"1","1193","57"
"4896",2001,"August","Florida","Restaurant","","","","","",4,NA,NA,"1","NA","NA"
"4897",2001,"August","Florida","Restaurant","Steak, Prime Rib","","","","",15,NA,NA,"1","284","NA"
"4898",2001,"August","Florida","Restaurant","Hot Dog, Beef","","","","",3,NA,NA,"1","1194","NA"
"4899",2001,"August","Florida","Restaurant","","","","","",3,NA,NA,"1","NA","NA"
"4900",2001,"August","Florida","","Fish, Kingfish","","Ciguatoxin","","Confirmed",7,NA,NA,"NA","886","12"
"4901",2001,"August","Florida","Private Home/Residence","Pork, Chops","","","","",4,1,NA,"3","765","NA"
"4902",2001,"August","Florida","Restaurant","Pizza, Cheese","","","","",4,NA,NA,"1","167","NA"
"4903",2001,"August","Florida","Restaurant","","","","","",4,0,0,"1","NA","NA"
"4904",2001,"August","Georgia","Private Home/Residence; Catering Service","Coleslaw","","Norovirus genogroup II","Unknown","Confirmed",104,1,0,"19","120","19"
"4905",2001,"August","Hawaii","Restaurant","","","","","",19,NA,NA,"1","NA","NA"
"4906",2001,"August","Hawaii","School/College/University","Fish, Mahi Mahi","","Scombroid toxin","","Confirmed",24,NA,NA,"7","28","2"
"4907",2001,"August","Illinois","Restaurant","Beef, Other","","Bacillus cereus; Clostridium perfringens","","Suspected; Suspected",19,0,0,"1","63","45"
"4908",2001,"August","Illinois","Restaurant","","","Escherichia coli, Enteropathogenic","","Confirmed",21,0,0,"1","NA","26"
"4909",2001,"August","Illinois","Restaurant","Sandwich, Unspecified","","Clostridium perfringens; Bacillus cereus","","Suspected; Suspected",10,0,0,"1","144","50"
"4910",2001,"August","Illinois","Restaurant","","","Salmonella enterica","Enteritidis","Confirmed",2,2,0,"1","NA","3"
"4911",2001,"August","Illinois","Restaurant","","","","","",4,0,0,"1","NA","NA"
"4912",2001,"August","Illinois","Grocery Store","Pork, Other","","Salmonella enterica","Uganda","Confirmed",20,5,0,"4","258","3"
"4913",2001,"August","Illinois","Restaurant","","","Clostridium perfringens; Bacillus cereus","","Suspected; Suspected",15,0,0,"1","NA","50"
"4914",2001,"August","Illinois","","","","","","",4,0,0,"NA","NA","NA"
"4915",2001,"August","Maryland","Restaurant","","","","","",3,0,0,"1","NA","NA"
"4916",2001,"August","Maryland","Restaurant","","","Norovirus genogroup II","Unknown","Confirmed",3,0,0,"1","NA","19"
"4917",2001,"August","Maryland","Restaurant; Private Home/Residence","Deli Meat, Sliced Turkey","","","","",3,NA,NA,"9","898","NA"
"4918",2001,"August","Maryland","Restaurant; Catering Service","","","","","",35,NA,NA,"6","NA","NA"
"4919",2001,"August","Maryland","Catering Service","Fruit Salad","","Campylobacter jejuni","","Confirmed",14,NA,NA,"5","195","29"
"4920",2001,"August","Maryland","Restaurant; Private Home/Residence","","","Salmonella enterica","Newport","Confirmed",5,1,0,"9","NA","3"
"4921",2001,"August","Maryland","Restaurant","Tuna, Unspecified","","Scombroid toxin","","Suspected",2,2,0,"1","147","2"
"4922",2001,"August","Michigan","Catering Service","","","","","",21,0,0,"5","NA","NA"
"4923",2001,"August","Michigan","Restaurant","","","","","",3,0,0,"1","NA","NA"
"4924",2001,"August","Minnesota","Restaurant","Ethnic Style, Buffet","","Salmonella enterica","Newport","Confirmed",11,3,0,"1","1064","3"
"4925",2001,"August","Minnesota","Restaurant","Ethnic Style, Buffet","","Escherichia coli, Shiga toxin-producing","O157:H7","Confirmed",5,5,0,"1","1064","24"
"4926",2001,"August","Minnesota","Restaurant","","","Bacillus cereus; Staphylococcus aureus","","Confirmed; Confirmed",3,0,0,"1","NA","51"
"4927",2001,"August","New York","","Fish, Escolar","Fin Fish","Scombroid toxin","","Suspected",41,1,NA,"NA","393","2"
"4928",2001,"August","New York","Restaurant","Tuna, Unspecified","Fin Fish","Scombroid toxin","","Confirmed",2,NA,NA,"1","147","2"
"4929",2001,"August","New York","","","","Escherichia coli, Shiga toxin-producing","O157:H7","Suspected",2,NA,NA,"NA","NA","24"
"4930",2001,"August","New York","Restaurant","Multiple Foods","","Salmonella enterica","Enteritidis","Confirmed",11,NA,NA,"1","37","3"
"4931",2001,"August","Ohio","Private Home/Residence","","","Salmonella enterica","Heidelberg","Confirmed",17,NA,NA,"3","NA","3"
"4932",2001,"August","Ohio","Private Home/Residence","Rabbit, Jerky","","Staphylococcus aureus","","Confirmed",6,0,0,"3","1195","8"
"4933",2001,"August","Ohio","Restaurant","Potato Salad; Salad Bar","","Bacillus cereus; Staphylococcus aureus","","Suspected; Suspected",3,0,0,"1","1196","51"
"4934",2001,"August","Ohio","Restaurant","Sushi, Unspecified","","Bacillus cereus; Staphylococcus aureus","","Confirmed; Confirmed",2,NA,NA,"1","135","51"
"4935",2001,"August","Oregon","Restaurant","","","Clostridium perfringens","","Suspected",300,0,0,"1","NA","6"
"4936",2001,"August","Oregon","Restaurant","Oysters, Raw","","Vibrio parahaemolyticus","","Confirmed",3,0,0,"1","117","11"
"4937",2001,"August","Pennsylvania","Private Home/Residence","Pork, Unspecified","","Salmonella enterica","Typhimurium","Confirmed",16,1,0,"3","24","3"
"4938",2001,"August","Tennessee","Fair/Festival","","","","","",56,0,0,"21","NA","NA"
"4939",2001,"August","Tennessee","Private Home/Residence","","","","","",3,0,0,"3","NA","NA"
"4940",2001,"August","Texas","Restaurant","","","","","",7,0,0,"1","NA","NA"
"4941",2001,"August","Texas","Restaurant","","","","","",7,0,0,"1","NA","NA"
"4942",2001,"August","Texas","Restaurant","Multiple Foods","","","","",7,NA,NA,"1","37","NA"
"4943",2001,"August","Texas","Religious Facility","Chili","","Clostridium botulinum","","Confirmed",16,9,0,"16","1197","30"
"4944",2001,"August","Utah","Restaurant","Sandwich, Other Vegetable; Sandwich, Deli","","Norovirus genogroup I","","Suspected",8,0,0,"1","1198","7"
"4945",2001,"August","Vermont","Fair/Festival","Pork, Roasted","","Salmonella enterica; Salmonella enterica","Typhimurium; Newport","Confirmed; Confirmed",15,1,0,"21","282","27"
"4946",2001,"August","Vermont","Religious Facility","","","","","",11,0,0,"16","NA","NA"
"4947",2001,"August","Virginia","","","","Escherichia coli, Shiga toxin-producing","O157:H7","Suspected",8,0,0,"NA","NA","24"
"4948",2001,"August","Washington","Restaurant","Ethnic Style, Unspecified","","","","",6,0,0,"1","10","NA"
"4949",2001,"August","Washington","","","","","","",30,0,0,"NA","NA","NA"
"4950",2001,"August","Wisconsin","Fair/Festival","","","Escherichia coli, Shiga toxin-producing","O157:H7","Suspected",55,6,0,"21","NA","24"
"4951",2001,"August","Wisconsin","Private Home/Residence","","","Salmonella enterica","Javiana","Confirmed",4,NA,NA,"3","NA","3"
"4952",2001,"August","Wisconsin","Restaurant","Taco, Unspecified","","Norovirus genogroup I","","Confirmed",8,0,0,"1","81","7"
"4953",2001,"August","Wisconsin","Restaurant","Turkey And Gravy","","Clostridium perfringens","","Confirmed",42,0,0,"1","726","6"
"4954",2001,"August","Wyoming","Restaurant","","","Salmonella enterica","Johannesburg","Confirmed",4,1,0,"1","NA","3"
"4955",2001,"September","Arizona","Private Home/Residence","Potato Salad","","Salmonella enterica","Anatum","Confirmed",35,1,NA,"3","360","3"
"4956",2001,"September","Arkansas","Restaurant","Ham, Unspecified","Pork","Staphylococcus aureus","","Confirmed",43,4,NA,"1","165","8"
"4957",2001,"September","California","Prison/Jail","Chicken, Other; Refried Beans, Unspecified; Rice, Spanish","Chicken","","","",36,0,0,"14","1199","NA"
"4958",2001,"September","California","","","","Norovirus genogroup I","","Suspected",4,0,0,"NA","NA","7"
"4959",2001,"September","California","Restaurant","","","","","",6,0,0,"1","NA","NA"
"4960",2001,"September","California","Restaurant","Red Salsa","Leafy Green; Root (Eg. Potato)","Shigella sonnei","","Confirmed",18,1,0,"1","1200","15"
"4961",2001,"September","California","Restaurant","","","Norovirus genogroup I","","Suspected",40,0,0,"1","NA","7"
"4962",2001,"September","California","Restaurant","Tuna, Unspecified","Fin Fish","Scombroid toxin","","Confirmed",4,0,0,"1","147","2"
"4963",2001,"September","California","Office/Indoor Workplace","","","Norovirus genogroup I","","Suspected",15,0,0,"13","NA","7"
"4964",2001,"September","California","Restaurant","Sandwich, Submarine","","Norovirus genogroup I","","Suspected",13,0,0,"1","138","7"
"4965",2001,"September","Colorado","Catering Service","Pork, Roasted","Pork","Clostridium perfringens","","Suspected",26,0,0,"5","282","6"
"4966",2001,"September","Colorado","Unknown","Fish, Grouper, Unspecified","Fin Fish","Ciguatoxin","","Confirmed",6,NA,NA,"20","27","12"
"4967",2001,"September","Florida","Private Home/Residence","Fish, Grouper, Unspecified","","Ciguatoxin","","Suspected",3,NA,NA,"3","27","12"
"4968",2001,"September","Florida","Restaurant","Chicken, Other","","","","",2,NA,NA,"1","65","NA"
