Year,Month,State,Location,Food,Ingredient,Species,Serotype/Genotype,Status,Illnesses,Hospitalizations,Fatalities
2001,May,Florida,Private Home/Residence,Shrimp Salad,NA,Norovirus unknown,NA,Suspected,20,NA,NA
2001,May,Florida,Restaurant,"Rice, Unspecified; Refried Beans, Unspecified",NA,NA,NA,NA,4,NA,NA
2001,May,Florida,Restaurant,Potato Salad,NA,Staphylococcus aureus,NA,Suspected,2,NA,NA
2001,May,Florida,Restaurant,NA,NA,NA,NA,NA,2,NA,NA
2001,May,Florida,Restaurant,"Shrimp, Grilled",NA,NA,NA,NA,2,NA,NA
2001,May,Florida,Restaurant,"Beef, Other",NA,NA,NA,NA,7,NA,NA
2001,May,Florida,Restaurant; School/College/University,"Poultry, Unspecified",NA,NA,NA,NA,27,NA,NA
2001,May,Florida,Restaurant,"Soda, Unspecified",NA,Chemical or toxin,NA,Suspected,3,NA,NA
2001,May,Florida,Restaurant,NA,NA,NA,NA,NA,5,1,NA
2001,May,Florida,Restaurant,NA,NA,NA,NA,NA,28,0,0
2001,May,Georgia,Catering Service,"Burrito, Chicken; Quesadilla, Chicken",NA,Norovirus genogroup I,NA,Confirmed,11,1,0
2001,May,Georgia,Restaurant,NA,NA,NA,NA,NA,3,0,0
2001,May,Georgia,School/College/University,"Cake, Cheese",NA,Norovirus genogroup I,NA,Confirmed,329,2,0
2001,May,Hawaii,Restaurant,"Fish, Ahi",NA,Histamine,NA,Confirmed,2,0,0
2001,May,Hawaii,Restaurant,NA,NA,Campylobacter jejuni,NA,Confirmed,2,1,0
2001,May,Hawaii,Restaurant,"Turkey, Unspecified; Pork, Bacon",NA,NA,NA,NA,2,0,0
2001,May,Hawaii,Unknown,"Tuna, Unspecified",NA,NA,NA,NA,2,NA,NA
2001,May,Hawaii,Private Home/Residence,"Fish, Ulua, Unspecified",Fin Fish,Ciguatoxin,NA,Confirmed,2,0,0
2001,May,Hawaii,Private Home/Residence,"Fish, Papio",NA,Ciguatoxin,NA,Confirmed,2,0,0
2001,May,Illinois,Private Home/Residence,NA,NA,Clostridium perfringens; Bacillus cereus,NA,Suspected; Suspected,27,0,0
2001,May,Illinois,Restaurant,"Beef, Other",NA,Clostridium perfringens,NA,Confirmed,20,0,0
2001,May,Illinois,Private Home/Residence,NA,NA,NA,NA,NA,3,0,0
2001,May,Illinois,Restaurant,NA,NA,Norovirus genogroup II,Unknown,Confirmed,7,0,0
2001,May,Illinois,Restaurant,NA,NA,Bacillus cereus; Clostridium perfringens,NA,Suspected; Suspected,6,0,0
2001,May,Illinois,School/College/University,NA,NA,Norovirus genogroup I,NA,Suspected,35,0,0
2001,May,Illinois,Restaurant,NA,NA,NA,NA,NA,2,0,0
2001,May,Illinois,Catering Service,"Ethnic Style, Unspecified",NA,Bacillus cereus; Clostridium perfringens,NA,Suspected; Suspected,33,1,0
2001,May,Illinois,Restaurant,NA,NA,Salmonella enterica,Group C1,Suspected,14,1,0
2001,May,Illinois,Private Home/Residence,"Ground Beef, Hamburger",NA,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,2,NA,NA
2001,May,Illinois,Restaurant,NA,NA,Norovirus genogroup I,NA,Suspected,8,0,0
2001,May,Iowa,Private Home/Residence,Speciality Salads Unspecified,Chicken,Salmonella enterica,Typhimurium,Confirmed,21,3,0
2001,May,Maine,School/College/University,"Chocolate Milk, Pasteurized",NA,NA,NA,NA,4,0,0
2001,May,Maine,Catering Service,Pasta Salad,NA,NA,NA,NA,13,NA,NA
2001,May,Maryland,Catering Service,NA,NA,NA,NA,NA,11,0,0
2001,May,Maryland,Catering Service,NA,NA,NA,NA,NA,20,0,0
2001,May,Maryland,Restaurant,"Parmesan Cheese, Unspecified; Chicken, Unspecified",Cheese; Sauces/ Dressings,NA,NA,NA,9,0,0
2001,May,Maryland,Restaurant,NA,NA,"Staphylococcus aureus; Streptococcus group B, C or G",NA,Confirmed; Confirmed,4,0,0
2001,May,Maryland,Restaurant,"Pie, Merengue",NA,Salmonella enterica,Enteritidis,Confirmed,3,0,0
2001,May,Maryland,Restaurant,"Chicken, Unspecified",NA,NA,NA,NA,3,NA,NA
2001,May,Maryland,NA,NA,NA,Norovirus genogroup II,Unknown,Confirmed,4,NA,NA
2001,May,Massachusetts,Restaurant; Private Home/Residence; Grocery Store; Office/Indoor Workplace; Religious Facility,NA,NA,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,8,6,0
2001,May,Michigan,NA,Pasta Salad,NA,Norovirus unknown,NA,Confirmed,39,0,0
2001,May,Michigan,Private Home/Residence,"Beef, Unspecified",NA,Clostridium perfringens,NA,Confirmed,54,0,0
2001,May,Michigan,Restaurant,NA,NA,NA,NA,NA,3,0,0
2001,May,Michigan,Restaurant,NA,NA,NA,NA,NA,4,1,0
2001,May,Michigan,Restaurant,"Rice, Unspecified; Carrots, Unspecified; Fish, White",NA,NA,NA,NA,3,NA,NA
2001,May,Minnesota,Restaurant,Tuna Salad,Fin Fish,Scombroid toxin,NA,Confirmed,2,0,0
2001,May,Minnesota,Restaurant,"Sandwich, Fajita; Vegetable Tray; Lettuce-Based Salads Unspecified",Leafy Green,Norovirus genogroup I,NA,Confirmed,64,0,0
2001,May,Minnesota,Private Home/Residence; Grocery Store,NA,NA,Norovirus genogroup I,NA,Suspected,12,0,0
2001,May,Minnesota,Restaurant,Eggs Benedict,Egg,Salmonella enterica,Enteritidis,Confirmed,54,2,0
2001,May,Nevada,Prison/Jail,"Raw Egg Milkshake; Eggs, Unspecified",NA,Salmonella enterica,Group C1,Suspected,317,0,0
2001,May,New Hampshire,Catering Service,NA,NA,NA,NA,NA,47,NA,NA
2001,May,New Jersey,Prison/Jail,"Tea, Unspecified; Fruit Punch, Unspecified",NA,Norovirus genogroup I,NA,Suspected,32,0,0
2001,May,New Jersey,Private Home/Residence,Chicken And Rice,NA,Staphylococcus aureus,NA,Confirmed,6,1,NA
2001,May,New York,Private Home/Residence; Fair/Festival,"Chicken, Bbq",NA,Salmonella enterica,Oranienburg,Confirmed,10,NA,NA
2001,May,New York,NA,Multiple Foods,NA,Norovirus unknown,NA,Confirmed,38,NA,NA
2001,May,New York,Restaurant,Multiple Foods,NA,Salmonella enterica,Typhimurium,Confirmed,5,1,0
2001,May,New York,Restaurant; Catering Service,"Turkey, Smoked",Turkey,Clostridium perfringens,NA,Suspected,9,NA,NA
2001,May,New York,Restaurant,"Tomato, Unspecified",NA,Shigella flexneri,Serotype 2a,Confirmed,886,22,NA
2001,May,New York,NA,"Salad, Unspecified",NA,Chemical or toxin,NA,Suspected,17,NA,NA
2001,May,New York,Restaurant,NA,NA,NA,NA,NA,9,NA,NA
2001,May,New York,Catering Service,NA,NA,Norovirus genogroup I,NA,Suspected,9,NA,NA
2001,May,Ohio,Restaurant,"Gravy, Sausage",NA,Clostridium perfringens; Bacillus cereus,NA,Confirmed; Confirmed,6,NA,0
2001,May,Ohio,Restaurant,NA,NA,Staphylococcus aureus; Bacillus cereus,NA,Suspected; Suspected,3,0,0
2001,May,Ohio,Restaurant,NA,NA,Staphylococcus aureus; Bacillus cereus,NA,Suspected; Suspected,2,0,0
2001,May,Ohio,Restaurant,NA,NA,Bacillus cereus; Staphylococcus aureus,NA,Suspected; Suspected,2,0,0
2001,May,Ohio,Fair/Festival,Frozen Slush Drink,NA,Norovirus genogroup II,Unknown,Confirmed,110,0,0
2001,May,Ohio,Restaurant,NA,NA,Norovirus genogroup II,Unknown,Confirmed,27,0,0
2001,May,Oklahoma,Restaurant,"Roast Beef, Other",Beef,Clostridium perfringens,NA,Suspected,7,0,0
2001,May,Oregon,NA,"Cake, Unspecified",NA,Norovirus genogroup I,NA,Suspected,7,2,0
2001,May,Oregon,Restaurant,NA,NA,Norovirus genogroup I,NA,Confirmed,6,0,0
2001,May,Oregon,Unknown,NA,NA,Norovirus genogroup I,NA,Confirmed,50,0,0
2001,May,Oregon,Unknown,NA,NA,NA,NA,NA,14,0,0
2001,May,Oregon,Private Home/Residence; Grocery Store,NA,NA,Norovirus genogroup I,NA,Confirmed,13,0,0
2001,May,Oregon,Camp,NA,NA,Norovirus genogroup I,NA,Confirmed,100,0,0
2001,May,Pennsylvania,Grocery Store,NA,NA,Norovirus genogroup I,NA,Suspected,13,0,0
2001,May,Pennsylvania,Restaurant; Catering Service,NA,NA,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,7,1,0
2001,May,Pennsylvania,Private Home/Residence,NA,NA,Norovirus genogroup I,NA,Suspected,11,0,0
2001,May,Pennsylvania,Restaurant,"Turkey And Gravy; Turkey, Unspecified",Turkey,NA,NA,NA,8,0,0
2001,May,Pennsylvania,Unknown,NA,NA,Salmonella enterica,Enteritidis,Confirmed,4,1,0
2001,May,Tennessee,Restaurant; Catering Service,NA,NA,Norovirus unknown,NA,Suspected,20,0,0
2001,May,Tennessee,Restaurant,"Chicken And Stuffing; Green Beans, Unspecified; Potato, Mashed",NA,Staphylococcus aureus,NA,Confirmed,12,0,0
2001,May,Tennessee,Private Home/Residence,NA,NA,Norovirus genogroup II,Unknown,Confirmed,23,0,0
2001,May,Texas,Catering Service,Caesar Salad; Seafood Salad,NA,Salmonella enterica,Group D1,Suspected,23,NA,NA
2001,May,Texas,Restaurant,"Sandwich, Unspecified",NA,NA,NA,NA,7,NA,NA
2001,May,Texas,Restaurant; Catering Service,"Cake, Unspecified",NA,Salmonella enterica,Enteritidis,Confirmed,29,0,0
2001,May,Virginia,Religious Facility,Fruit Salad; Vegetable Tray,NA,Norovirus genogroup I,NA,Confirmed,75,0,0
2001,May,Washington,Restaurant,Lettuce-Based Salads Unspecified,NA,NA,NA,NA,9,0,0
2001,May,Washington,Restaurant,"Refried Beans, Unspecified",NA,NA,NA,NA,2,0,0
2001,May,Washington,Restaurant,Potato Salad,NA,NA,NA,NA,2,0,0
2001,May,Washington,Restaurant,"Chicken, Fried",NA,NA,NA,NA,6,0,0
2001,May,Washington,Restaurant,"Chicken, Teriyaki",NA,NA,NA,NA,2,0,0
2001,May,West Virginia,School/College/University,"Soup, Turkey",NA,Norovirus genogroup I,NA,Confirmed,40,0,0
2001,May,Wisconsin,Restaurant,NA,NA,Norovirus genogroup I,NA,Confirmed,6,0,0
2001,May,Wisconsin,Restaurant,NA,NA,Norovirus genogroup I,NA,Confirmed,24,1,0
2001,June,California,Restaurant,NA,NA,NA,NA,NA,4,NA,NA
2001,June,California,Catering Service,"Shortcake, Strawberry",NA,Norovirus genogroup I,NA,Suspected,42,NA,NA
2001,June,California,Restaurant; Private Home/Residence; Grocery Store,Honeydew Melon; Musk Melon; Watermelon,NA,Salmonella enterica,Poona,Confirmed,23,4,0
2001,June,California,Restaurant; Private Home/Residence,Chicken Salad,NA,Salmonella enterica,Enteritidis,Confirmed,17,0,0
2001,June,California,Restaurant,NA,NA,NA,NA,NA,11,0,0
2001,June,California,Private Home/Residence; Grocery Store,NA,NA,Shigella unknown,NA,Confirmed,8,0,0
2001,June,California,NA,"Chicken, Unspecified; Shrimp Dishes Unspecified",NA,NA,NA,NA,18,0,0
2001,June,California,NA,"Pizza, Meat",NA,NA,NA,NA,16,0,0
2001,June,California,Restaurant,NA,NA,Campylobacter unknown,NA,Confirmed,5,NA,NA
2001,June,California,Restaurant,Chow Mein,NA,NA,NA,NA,6,0,0
2001,June,California,Restaurant,"Tuna, Unspecified",NA,NA,NA,NA,4,0,0
2001,June,California,Restaurant,NA,NA,NA,NA,NA,10,0,0
2001,June,California,Unknown,Potato Salad,NA,Shigella sonnei,NA,Confirmed,9,1,NA
2001,June,California,Restaurant,"Burrito, Unspecified",NA,Staphylococcus aureus,NA,Confirmed,22,1,0
2001,June,California,Catering Service,"Taco, Beef",NA,Norovirus genogroup I,NA,Suspected,9,0,0
2001,June,California,Restaurant,"Shrimp Cocktail; Oysters, Raw",NA,Vibrio parahaemolyticus,NA,Confirmed,14,0,0
2001,June,California,Restaurant,Sour Cream; Guacamole,NA,NA,NA,NA,29,0,0
2001,June,California,Restaurant,NA,NA,Shigella unknown,NA,Confirmed,7,2,0
2001,June,California,Restaurant,NA,NA,NA,NA,NA,5,0,0
2001,June,California,Restaurant,"Stew/Chili, Unspecified; Ground Beef, Hamburger",Sauces/ Dressings,Bacillus cereus; Clostridium perfringens,NA,Suspected; Suspected,4,0,0
2001,June,California,Restaurant,Potato Salad,NA,Listeria monocytogenes; Norovirus genogroup I,NA,Suspected; Suspected,56,1,0
2001,June,California,Restaurant,"Burrito, Unspecified",NA,Clostridium perfringens,NA,Suspected,30,1,0
2001,June,California,Restaurant,"Pork, Unspecified",NA,Staphylococcus aureus,NA,Confirmed,8,0,0
2001,June,California,Restaurant,"Oysters, Raw; Seafood Dish, Unspecified",Shellfish,Vibrio cholerae,NA,Confirmed,4,0,0
2001,June,California,Restaurant,"Sandwich, Deli",Turkey,Listeria monocytogenes,NA,Confirmed,28,0,0
2001,June,Colorado,Restaurant,"Iceberg Lettuce, Unspecified",NA,Norovirus unknown,NA,Suspected,12,0,0
2001,June,Colorado,Restaurant; Private Home/Residence,NA,NA,NA,NA,NA,40,0,0
2001,June,Colorado,Private Home/Residence,Potato Salad,NA,Salmonella enterica,Newport,Confirmed,8,1,0
2001,June,Connecticut,Nursing Home/Assisted Living Facility,NA,NA,Salmonella enterica,Saintpaul,Confirmed,5,2,0
2001,June,Connecticut,Restaurant,NA,NA,Campylobacter jejuni,NA,Confirmed,23,1,0
2001,June,Connecticut,Catering Service,Lettuce-Based Salads Unspecified,NA,Norovirus unknown,NA,Confirmed,34,0,0
2001,June,Connecticut,Restaurant,"Pizza, Meat",NA,Staphylococcus aureus,NA,Confirmed,2,0,0
2001,June,Florida,Restaurant,NA,NA,NA,NA,NA,2,NA,NA
2001,June,Florida,Restaurant,"Pizza, Meat And Vegetable",NA,NA,NA,NA,8,NA,NA
2001,June,Florida,Restaurant,"Chicken, Roasted",NA,NA,NA,NA,2,NA,NA
2001,June,Florida,Restaurant,"Sandwich, Turkey",NA,NA,NA,NA,2,NA,NA
2001,June,Florida,Unknown,Sushi Rice,NA,NA,NA,NA,2,NA,NA
2001,June,Florida,Restaurant,"Beef, Other",NA,NA,NA,NA,2,NA,NA
2001,June,Florida,Restaurant,"Sandwich, Bacon, Lettuce, Tomato",NA,Norovirus genogroup I,NA,Suspected,3,NA,NA
2001,June,Florida,Restaurant,"Sandwich, Chicken; Pork, Unspecified; Coleslaw",NA,Norovirus genogroup I,NA,Suspected,7,NA,NA
2001,June,Florida,Restaurant,"Fish Sandwich, Unspecified",NA,NA,NA,NA,2,NA,NA
2001,June,Florida,Restaurant,Multiple Foods,NA,Staphylococcus aureus,NA,Suspected,4,NA,NA
2001,June,Florida,Restaurant,"Carrots, Unspecified; Celery, Unspecified; Lettuce, Unspecified",NA,Norovirus genogroup I,NA,Suspected,4,NA,NA
2001,June,Florida,Unknown,"Taco, Unspecified",NA,Staphylococcus aureus,NA,Suspected,2,NA,NA
2001,June,Florida,Restaurant,"Chicken, Unspecified",NA,NA,NA,NA,4,NA,NA
2001,June,Florida,Restaurant,"Chicken, Buffalo Wings",NA,Salmonella enterica,Unknown,Confirmed,2,1,NA
2001,June,Florida,Restaurant,Chow Mein; Egg Rolls,NA,Staphylococcus aureus,NA,Suspected,2,NA,NA
2001,June,Florida,Restaurant,"Sandwich, Unspecified",NA,NA,NA,NA,2,NA,NA
2001,June,Florida,Restaurant,"Pizza, Unspecified; Antipasta Salad",NA,NA,NA,NA,3,NA,NA
2001,June,Florida,Restaurant,Multiple Foods,NA,NA,NA,NA,4,NA,NA
2001,June,Florida,Restaurant,"Salsa, Unspecified; Chips, Unspecified; Sopapilla",NA,Clostridium perfringens,NA,Suspected,5,NA,NA
2001,June,Florida,Restaurant,"Sandwich, Turkey Club",NA,NA,NA,NA,11,1,NA
2001,June,Florida,Restaurant,"Taco, Beef",NA,NA,NA,NA,6,NA,NA
2001,June,Florida,Restaurant; Grocery Store,"Sandwich, Submarine",NA,Norovirus unknown,NA,Suspected,6,2,NA
2001,June,Georgia,Fair/Festival,"Bbq, Unspecified",NA,Staphylococcus aureus,NA,Confirmed,20,NA,NA
2001,June,Georgia,Restaurant,NA,NA,Norovirus genogroup I,NA,Suspected,4,0,0
2001,June,Georgia,Restaurant,NA,NA,NA,NA,NA,3,0,0
2001,June,Georgia,Restaurant,NA,NA,NA,NA,NA,5,0,0
2001,June,Hawaii,Restaurant,"Fish, Ahi",NA,Scombroid toxin,NA,Confirmed,2,0,0
2001,June,Hawaii,NA,"Fish, Ahi",NA,Scombroid toxin,NA,Confirmed,6,0,0
2001,June,Hawaii,Restaurant,NA,NA,Clostridium perfringens,NA,Confirmed,6,0,0
2001,June,Hawaii,Private Home/Residence,"Fish, Kole",NA,Ciguatoxin,NA,Confirmed,2,0,0
2001,June,Idaho,Private Home/Residence,"Ice Cream, Homemade",Egg,Salmonella enterica,Enteritidis,Confirmed,12,4,0
2001,June,Illinois,Restaurant,"Ground Beef, Meatballs; Quesadilla, Chicken",NA,Norovirus genogroup I,NA,Suspected,27,1,0
2001,June,Illinois,Restaurant,NA,NA,Norovirus genogroup I,NA,Suspected,8,0,0
2001,June,Illinois,Restaurant,NA,NA,Salmonella enterica,Enteritidis,Confirmed,6,2,0
2001,June,Illinois,Restaurant,"Chicken, Tetrazini",NA,Clostridium perfringens,NA,Confirmed,3,0,0
2001,June,Illinois,Catering Service,NA,NA,Norovirus genogroup I,NA,Suspected,10,0,0
2001,June,Iowa,Unknown,NA,NA,NA,NA,NA,15,NA,NA
2001,June,Louisiana,Unknown,"Grapefruit, Unspecified; Fruit Salad",NA,Norovirus genogroup I,NA,Confirmed,55,1,0
2001,June,Maine,School/College/University,"Fajita, Chicken",NA,NA,NA,NA,54,NA,NA
2001,June,Maine,School/College/University,NA,NA,NA,NA,NA,7,NA,NA
2001,June,Maine,Restaurant,NA,NA,Salmonella enterica,Enteritidis,Confirmed,6,NA,NA
2001,June,Maryland,Restaurant,"Pizza, Unspecified",NA,Staphylococcus aureus,NA,Suspected,7,NA,NA
2001,June,Maryland,Restaurant,"Fried Rice, Unspecified; Chicken, Sweet And Sour",Chicken,NA,NA,NA,4,0,0
2001,June,Maryland,Restaurant,"Fried Rice, Unspecified; Mussels, Steamed",NA,NA,NA,NA,6,NA,NA
2001,June,Maryland,Restaurant,"Tuna, Unspecified",NA,Scombroid toxin,NA,Suspected,3,0,0
2001,June,Maryland,Restaurant,NA,NA,NA,NA,NA,2,NA,NA
2001,June,Maryland,Restaurant,Crab Newburgh; Green Salad,NA,Norovirus unknown,NA,Suspected,36,0,0
2001,June,Maryland,Restaurant,NA,NA,Norovirus genogroup I,GI_1,Confirmed,5,0,0
2001,June,Maryland,Restaurant,"Chicken, Unspecified",Chicken,NA,NA,NA,2,NA,NA
2001,June,Maryland,Restaurant,NA,NA,Salmonella enterica,Unknown,Confirmed,3,1,0
2001,June,Maryland,Restaurant; Grocery Store,NA,NA,Salmonella enterica,Montevideo,Confirmed,6,0,0
2001,June,Maryland,Private Home/Residence,"Seafood Pasta; Spaghetti, Unspecified; Deli Tray",NA,Salmonella enterica,Enteritidis,Confirmed,26,3,0
2001,June,Massachusetts,Restaurant,"Ice; Steak, Other; Salad Dressing, Unspecified",NA,Salmonella enterica,Enteritidis,Confirmed,136,6,0
2001,June,Massachusetts,Catering Service,"Goat Cheese/Chevre, Unspecified; Tomato, Unspecified; Pastry, Unspecified",NA,Norovirus genogroup I,NA,Suspected,20,0,0
2001,June,Massachusetts,School/College/University,"Lettuce-Based Salads Unspecified; Bread, Garlic Bread",NA,Norovirus genogroup I,NA,Suspected,96,NA,0
2001,June,Michigan,Private Home/Residence,NA,NA,Norovirus unknown,NA,Confirmed,32,0,0
2001,June,Michigan,Restaurant,"Chicken, Nuggets/Fingers",NA,Staphylococcus aureus,NA,Suspected,3,NA,NA
2001,June,Michigan,Private Home/Residence,NA,NA,Norovirus unknown,NA,Confirmed,32,0,0
2001,June,Michigan,Restaurant,NA,NA,NA,NA,NA,4,0,0
2001,June,Michigan,Restaurant,"Ethnic Style, Unspecified; Fried Rice, Unspecified",NA,Bacillus cereus,NA,Confirmed,5,0,0
2001,June,Michigan,Camp,NA,NA,Salmonella enterica,Typhimurium,Confirmed,6,0,0
2001,June,Minnesota,Restaurant,"Eggs, Unspecified",Egg,Salmonella enterica,Enteritidis,Confirmed,16,4,0
2001,June,Multistate,Unknown,"Eggs, Unspecified",NA,Salmonella enterica,Enteritidis,Confirmed,113,0,0
2001,June,Multistate,Unknown,NA,NA,Salmonella enterica,Enteritidis,Confirmed,2,1,0
2001,June,Nebraska,Camp,Potato Salad,NA,Campylobacter jejuni,NA,Confirmed,24,1,0
2001,June,New York,Catering Service,Potato Salad,NA,Campylobacter jejuni,NA,Confirmed,16,NA,NA
2001,June,New York,Restaurant,NA,NA,Salmonella enterica,Enteritidis,Confirmed,7,0,0
2001,June,New York,Private Home/Residence,"Chicken, Baked",NA,Salmonella enterica,Enteritidis,Confirmed,15,4,NA
2001,June,New York,NA,Vegetable Tray,NA,Norovirus unknown,NA,Suspected,33,NA,NA
2001,June,New York,Catering Service,Multiple Foods,NA,Norovirus unknown,NA,Confirmed,121,NA,NA
2001,June,New York,Restaurant,"Ground Beef, Meatballs",NA,Clostridium perfringens,NA,Confirmed,6,NA,NA
2001,June,New York,Restaurant,NA,NA,Norovirus unknown,NA,Confirmed,16,NA,NA
2001,June,New York,Restaurant,"Sandwich, Chicken Parmesan; Sandwich, Beef",NA,Campylobacter unknown,NA,Confirmed,3,NA,NA
2001,June,New York,Catering Service,Multiple Foods,NA,Norovirus genogroup I,NA,Confirmed,25,NA,NA
2001,June,New York,Private Home/Residence,Multiple Foods,NA,Staphylococcus aureus,NA,Suspected,35,NA,NA
2001,June,New York,Catering Service,NA,NA,NA,NA,NA,13,NA,NA
2001,June,New York,Restaurant; Catering Service,"Pork, Roasted",NA,Salmonella enterica,Uganda,Confirmed,21,1,0
2001,June,New York,NA,Multiple Foods; Multiple Foods,NA,Norovirus genogroup I,NA,Confirmed,14,NA,NA
2001,June,Ohio,Restaurant,Lettuce-Based Salads Unspecified,NA,Norovirus genogroup I,NA,Confirmed,31,NA,0
2001,June,Ohio,Fair/Festival,"Lemonade, Unspecified",NA,Norovirus genogroup II,Unknown,Confirmed,4,0,0
2001,June,Ohio,Private Home/Residence,"Ground Beef, Meatloaf",NA,Bacillus cereus; Staphylococcus aureus,NA,Suspected; Suspected,3,0,0
2001,June,Ohio,Private Home/Residence,"Chicken, Other; Lettuce-Based Salads Unspecified",Chicken,Campylobacter unknown,NA,Suspected,3,0,0
2001,June,Ohio,Restaurant; Catering Service,NA,NA,Norovirus genogroup II,Unknown,Confirmed,6,0,0
2001,June,Oregon,Restaurant,NA,NA,NA,NA,NA,2,0,0
2001,June,Oregon,Unknown,NA,NA,NA,NA,NA,8,0,0
2001,June,Pennsylvania,Catering Service,"Pie, Merengue; Eggs, Other",NA,Salmonella enterica,Enteritidis,Confirmed,12,3,0
2001,June,Rhode Island,Private Home/Residence,"Fish, Baracuda",NA,Ciguatoxin,NA,Confirmed,2,2,0
2001,June,Texas,Restaurant,NA,NA,Bacillus cereus,NA,Suspected,17,0,0
2001,June,Texas,Prison/Jail,"Chicken, Casserole",NA,Clostridium perfringens,NA,Confirmed,100,NA,NA
2001,June,Texas,Fair/Festival,"Tea, Unspecified",NA,NA,NA,NA,31,3,0
2001,June,Texas,Camp,"Beans, Bbq",NA,Salmonella enterica,Panama,Confirmed,134,0,0
2001,June,Utah,Restaurant,Milkshake,NA,Hepatitis A,NA,Confirmed,8,1,0
2001,June,Virginia,Restaurant,NA,NA,Salmonella enterica,Enteritidis,Confirmed,28,5,0
2001,June,Washington,NA,NA,NA,Norovirus unknown,NA,Confirmed,37,1,0
2001,June,Washington,School/College/University,Green Salad,NA,Norovirus unknown,NA,Suspected,37,0,0
2001,June,Washington,Restaurant,"Cantaloupe; Pineapple, Unspecified",NA,NA,NA,NA,4,0,0
2001,June,Washington,Restaurant,NA,NA,NA,NA,NA,3,0,0
2001,June,Washington,Restaurant,NA,NA,Shigella sonnei,NA,Confirmed,2,0,0
2001,June,Washington,Restaurant,"Sandwich, Turkey",NA,NA,NA,NA,4,0,0
2001,June,Washington DC,Restaurant,"Sandwich, Other Specialty",NA,Salmonella enterica,Braenderup,Confirmed,21,NA,NA
2001,June,Wisconsin,Restaurant,"Chicken, Grilled",NA,Salmonella enterica,Braenderup,Confirmed,21,0,0
2001,June,Wyoming,Catering Service,NA,NA,Norovirus unknown,NA,Suspected,65,0,0
2001,July,Alaska,Unknown,"Fish, White",NA,Clostridium botulinum,NA,Confirmed,2,NA,NA
2001,July,California,Restaurant,NA,NA,NA,NA,NA,6,0,0
2001,July,California,Grocery Store,"Chicken, Fried",NA,Norovirus genogroup I,NA,Suspected,19,0,0
2001,July,California,Restaurant,Multiple Foods,NA,Bacillus cereus; Clostridium perfringens,NA,Suspected; Suspected,44,0,0
2001,July,California,Restaurant,Lettuce-Based Salads Unspecified,NA,Norovirus genogroup I,NA,Suspected,5,1,0
2001,July,California,Restaurant,"Beans, Unspecified",NA,Clostridium perfringens,NA,Suspected,4,0,0
2001,July,California,Restaurant,"Ham, Unspecified",NA,NA,NA,NA,4,0,0
2001,July,California,Catering Service,NA,NA,Norovirus genogroup I,NA,Suspected,9,0,0
2001,July,California,Restaurant,Vegetable-Based Salads Unspecified,NA,NA,NA,NA,16,0,0
2001,July,California,Restaurant,"Burrito, Chicken",NA,Bacillus cereus,NA,Suspected,5,0,0
